sample_id,ground_truth,prediction,confidence,evidence,key_fields,raw_response,model,prompt_name,status,error_message
CYB499-049,Benign,Benign,High,"The event involves AppVShNotify.exe, a legitimate component of Microsoft Office Click-to-Run, running under the SYSTEM account with a known parent process (OfficeClickToRun.exe). This behavior is consistent with normal Office installation or update operations and is not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves AppVShNotify.exe, a legitimate component of Microsoft Office Click-to-Run, running under the SYSTEM account with a known parent process (OfficeClickToRun.exe). This behavior is consistent with normal Office installation or update operations and is not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-050,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-051,Benign,Benign,High,"The event involves ApplicationFrameHost.exe, a legitimate Windows process used for hosting UI elements in applications. The command line '-Embedding' is a normal parameter for this process and is commonly used in legitimate scenarios such as running embedded applications or UI components. No suspicious behavior or unauthorized access is indicated.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves ApplicationFrameHost.exe, a legitimate Windows process used for hosting UI elements in applications. The command line '-Embedding' is a normal parameter for this process and is commonly used in legitimate scenarios such as running embedded applications or UI components. No suspicious behavior or unauthorized access is indicated.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-052,Malicious,Malicious,High,"The event shows a command-line execution of cmd.exe launching a document file from a temporary directory (C:\Users\ADMIN_~1\AppData\Local\Temp\file\data.002\bin\DDE_Document.docx), which is suspicious as it originates from a temporary path and uses DDE (Dynamic Data Exchange) capable document, commonly associated with malware payloads.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a command-line execution of cmd.exe launching a document file from a temporary directory (C:\\Users\\ADMIN_~1\\AppData\\Local\\Temp\\file\\data.002\\bin\\DDE_Document.docx), which is suspicious as it originates from a temporary path and uses DDE (Dynamic Data Exchange) capable document, commonly associated with malware payloads.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-053,Benign,Benign,High,"The event involves backgroundTaskHost.exe, a legitimate Windows process responsible for hosting background tasks, running under svchost.exe, which is a common parent process. The command line references a valid AppX package name, which is typical for Windows application task execution. No signs of suspicious behavior or unauthorized access are present.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves backgroundTaskHost.exe, a legitimate Windows process responsible for hosting background tasks, running under svchost.exe, which is a common parent process. The command line references a valid AppX package name, which is typical for Windows application task execution. No signs of suspicious behavior or unauthorized access are present.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-054,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-055,Malicious,Benign,High,"The event records a process creation of bitsadmin.exe, which is a legitimate Windows utility used for downloading and transferring files. The process is running in a standard system path and is commonly used for scheduled tasks or file transfers, indicating normal system behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event records a process creation of bitsadmin.exe, which is a legitimate Windows utility used for downloading and transferring files. The process is running in a standard system path and is commonly used for scheduled tasks or file transfers, indicating normal system behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-056,Malicious,Malicious,High,"The command_line contains a PowerShell script that performs 1000 iterations of an Invoke-WebRequest to a domain that resolves to a TXT record on a non-standard IP (127.0.0.1.xip.io), which is a common technique used in reconnaissance or data exfiltration. The use of random file names and repeated requests suggests an attempt to gather information or establish a covert communication channel, indicating malicious intent.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line contains a PowerShell script that performs 1000 iterations of an Invoke-WebRequest to a domain that resolves to a TXT record on a non-standard IP (127.0.0.1.xip.io), which is a common technique used in reconnaissance or data exfiltration. The use of random file names and repeated requests suggests an attempt to gather information or establish a covert communication channel, indicating malicious intent.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-057,Benign,Benign,High,"The event shows a legitimate PowerShell command to list files on the desktop ('ls ~/Desktop') executed by the default PowerShell host. The command line and script block text indicate normal user activity without signs of malicious behavior such as command execution from untrusted sources, suspicious payloads, or unauthorized access attempts.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a legitimate PowerShell command to list files on the desktop ('ls ~/Desktop') executed by the default PowerShell host. The command line and script block text indicate normal user activity without signs of malicious behavior such as command execution from untrusted sources, suspicious payloads, or unauthorized access attempts.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-058,Malicious,Benign,High,"The event records a process creation of bitsadmin.exe, which is a legitimate Windows utility used for downloading and transferring files. The process is running in a standard system path and is commonly used for scheduled tasks or file transfers, indicating normal system behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event records a process creation of bitsadmin.exe, which is a legitimate Windows utility used for downloading and transferring files. The process is running in a standard system path and is commonly used for scheduled tasks or file transfers, indicating normal system behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-059,Benign,Benign,High,"The event involves a legitimate Microsoft Office application (PowerPoint) launching a known Office AI component (ai.exe) with a valid command-line argument pointing to a standard Office feature (PowerPointCombinedFloatieLreOnline.onnx), which is part of normal Office functionality and not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves a legitimate Microsoft Office application (PowerPoint) launching a known Office AI component (ai.exe) with a valid command-line argument pointing to a standard Office feature (PowerPointCombinedFloatieLreOnline.onnx), which is part of normal Office functionality and not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-060,Malicious,Malicious,High,"The event shows a command-line execution of cmd.exe creating a directory, writing an encrypted message to a file, and using WinRAR to create a RAR archive, which is indicative of malicious activity such as ransomware deployment. The use of a suspicious command line with encryption and archive creation is strongly associated with malware behavior.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a command-line execution of cmd.exe creating a directory, writing an encrypted message to a file, and using WinRAR to create a RAR archive, which is indicative of malicious activity such as ransomware deployment. The use of a suspicious command line with encryption and archive creation is strongly associated with malware behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-061,Malicious,Malicious,High,"The event shows a PowerShell script executing a loop that performs HTTP requests to external domains (https://8.8.8.8/resolve?name=file.XXX.127.0.0.1.xip.io) in a manner typical of reconnaissance or data exfiltration, using a randomized filename. This behavior is indicative of malicious activity, especially when executed by a privileged account (SERVER002\admin_test) and originating from a known legitimate process (wsmprovhost.exe).",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a PowerShell script executing a loop that performs HTTP requests to external domains (https://8.8.8.8/resolve?name=file.XXX.127.0.0.1.xip.io) in a manner typical of reconnaissance or data exfiltration, using a randomized filename. This behavior is indicative of malicious activity, especially when executed by a privileged account (SERVER002\\admin_test) and originating from a known legitimate process (wsmprovhost.exe).""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-062,Benign,Benign,High,"Event ID 4624 indicates a successful logon. The user 'WORKGROUP\SERVER002$' is a built-in local system account commonly used by Windows services. The image 'C:\Windows\System32\services.exe' is a legitimate system process, and the command line matches the expected behavior of a service startup. This is a normal system operation and not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 4624 indicates a successful logon. The user 'WORKGROUP\\SERVER002$' is a built-in local system account commonly used by Windows services. The image 'C:\\Windows\\System32\\services.exe' is a legitimate system process, and the command line matches the expected behavior of a service startup. This is a normal system operation and not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-063,Benign,Benign,High,"Event ID 5061 indicates a successful logon by the LOCAL SERVICE account, which is a legitimate system account used by Windows services. This activity is normal and expected, and not indicative of malicious behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 5061 indicates a successful logon by the LOCAL SERVICE account, which is a legitimate system account used by Windows services. This activity is normal and expected, and not indicative of malicious behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-064,Malicious,Malicious,High,"The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the temporary directory, specifically targeting the current user's account with NTLM authentication. This is a clear indication of credential stuffing or brute-force attack behavior.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the temporary directory, specifically targeting the current user's account with NTLM authentication. This is a clear indication of credential stuffing or brute-force attack behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-065,Malicious,Benign,Medium,"The event shows a cmd.exe process launched by wsmprovhost.exe, executing a command to check for the presence of WinRAR. This is a common administrative or system check and does not indicate malicious activity, as WinRAR is a legitimate software package. The command is not attempting to execute or download malicious payloads.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""Medium"",
  ""evidence"": ""The event shows a cmd.exe process launched by wsmprovhost.exe, executing a command to check for the presence of WinRAR. This is a common administrative or system check and does not indicate malicious activity, as WinRAR is a legitimate software package. The command is not attempting to execute or download malicious payloads.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-066,Benign,Benign,High,"The event involves PowerShell's wsmprovhost.exe running in embedding mode, which is a legitimate component used for Windows Management Instrumentation (WMI) operations. The command line and script block text do not indicate malicious activity, and such behavior is common in normal system operations.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves PowerShell's wsmprovhost.exe running in embedding mode, which is a legitimate component used for Windows Management Instrumentation (WMI) operations. The command line and script block text do not indicate malicious activity, and such behavior is common in normal system operations.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-067,Malicious,Malicious,High,"The event shows a PowerShell script attempting to brute-force LDAP credentials by reading a passwords file from a temporary location and testing each password against an account using NTLM authentication, which is a classic credential brute-forcing technique.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a PowerShell script attempting to brute-force LDAP credentials by reading a passwords file from a temporary location and testing each password against an account using NTLM authentication, which is a classic credential brute-forcing technique.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-068,Benign,Benign,High,"The event involves BackgroundTransferHost.exe, a legitimate Windows process responsible for managing background file transfers. The command line indicates normal operation with a configured server name, which is typical behavior for this service. No signs of malicious activity are present.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves BackgroundTransferHost.exe, a legitimate Windows process responsible for managing background file transfers. The command line indicates normal operation with a configured server name, which is typical behavior for this service. No signs of malicious activity are present.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-069,Malicious,Malicious,High,"The command_line contains a PowerShell script that copies calc.exe to a suspicious executable path (foxprow.exe), and the script_block_text includes execution of Excel.Application to activate a malicious app, indicating a potential malware payload.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line contains a PowerShell script that copies calc.exe to a suspicious executable path (foxprow.exe), and the script_block_text includes execution of Excel.Application to activate a malicious app, indicating a potential malware payload.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-070,Benign,Benign,High,"Event ID 4798 indicates a successful logon by the local system account 'SERVER002$', which is a legitimate service account used by Windows for system operations. This is a common and expected behavior in a domain or workgroup environment, especially for services like SMB or backup operations.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 4798 indicates a successful logon by the local system account 'SERVER002$', which is a legitimate service account used by Windows for system operations. This is a common and expected behavior in a domain or workgroup environment, especially for services like SMB or backup operations.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-071,Benign,Benign,High,"The PowerShell command scans INF files in the Windows directory for specific installation sections, which is a legitimate system diagnostic activity. The script does not execute arbitrary code or perform malicious actions, and runs under Restricted execution policy, limiting potential harm.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The PowerShell command scans INF files in the Windows directory for specific installation sections, which is a legitimate system diagnostic activity. The script does not execute arbitrary code or perform malicious actions, and runs under Restricted execution policy, limiting potential harm.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-072,Malicious,Malicious,High,"The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the temporary directory, attempting to validate credentials with NTLM authentication. This is a clear indication of a credential stuffing or brute-force attack.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the temporary directory, attempting to validate credentials with NTLM authentication. This is a clear indication of a credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-073,Malicious,Benign,Medium,"The event shows a PowerShell command attempting to copy a file, but the operation fails because the destination path does not exist. The command includes a reference to a suspicious filename 'foxprow.exe', which is not a standard Windows application. However, the failure to copy does not indicate execution or malicious activity, and the context lacks evidence of actual execution or payload delivery. The absence of successful file operations and the presence of a failed copy suggest a benign or misconfigured attempt.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""Medium"",
  ""evidence"": ""The event shows a PowerShell command attempting to copy a file, but the operation fails because the destination path does not exist. The command includes a reference to a suspicious filename 'foxprow.exe', which is not a standard Windows application. However, the failure to copy does not indicate execution or malicious activity, and the context lacks evidence of actual execution or payload delivery. The absence of successful file operations and the presence of a failed copy suggest a benign or misconfigured attempt.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-074,Malicious,Benign,High,"The event shows bitsadmin.exe being launched with a /create command to create a download job, which is a legitimate system function used for managing file transfers. The process is initiated from cmd.exe, a common and authorized shell, and the user is a system-level account (SERVER002\admin_test), which is typical for administrative tasks. No signs of malicious behavior are present.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows bitsadmin.exe being launched with a /create command to create a download job, which is a legitimate system function used for managing file transfers. The process is initiated from cmd.exe, a common and authorized shell, and the user is a system-level account (SERVER002\\admin_test), which is typical for administrative tasks. No signs of malicious behavior are present.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-075,Benign,Benign,High,"Event ID 4738 indicates a successful logon by a system account (WORKGROUP\SERVER002$), which is normal for local system services and is not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 4738 indicates a successful logon by a system account (WORKGROUP\\SERVER002$), which is normal for local system services and is not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-076,Benign,Benign,High,"The event involves AppHostRegistrationVerifier.exe, a legitimate Windows system process responsible for verifying application host registration. It is launched by svchost.exe, a common system service host, and is part of normal Windows operation. No suspicious behavior or unauthorized activity is indicated.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves AppHostRegistrationVerifier.exe, a legitimate Windows system process responsible for verifying application host registration. It is launched by svchost.exe, a common system service host, and is part of normal Windows operation. No suspicious behavior or unauthorized activity is indicated.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-077,Benign,Benign,High,"The event records a legitimate software update installer (BraveBrowser) running under SYSTEM account, with a known, authorized update process from BraveSoftware. The parent process is BraveUpdate.exe, which is consistent with normal update behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event records a legitimate software update installer (BraveBrowser) running under SYSTEM account, with a known, authorized update process from BraveSoftware. The parent process is BraveUpdate.exe, which is consistent with normal update behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-078,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-079,Benign,Benign,High,"The event shows a PowerShell command executing a simple Write-Host statement with no malicious activity. The command line and script block text indicate a legitimate, restricted PowerShell session performing a harmless output operation with no signs of code execution, payload delivery, or suspicious behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a PowerShell command executing a simple Write-Host statement with no malicious activity. The command line and script block text indicate a legitimate, restricted PowerShell session performing a harmless output operation with no signs of code execution, payload delivery, or suspicious behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-080,Benign,Benign,High,"The command line executes a standard PowerShell hostname command, which is a common and legitimate system utility for retrieving the server's name. No suspicious or malicious activity is present in the script block text or command line.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The command line executes a standard PowerShell hostname command, which is a common and legitimate system utility for retrieving the server's name. No suspicious or malicious activity is present in the script block text or command line.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-081,Malicious,Malicious,High,"The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the Temp directory. It attempts to authenticate with NTLM using the current user's credentials, which is a clear sign of credential stuffing or brute-force attack.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the Temp directory. It attempts to authenticate with NTLM using the current user's credentials, which is a clear sign of credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-082,Malicious,Benign,High,"The event involves the execution of chcp.com, a legitimate Windows command that changes the code page. This is a common system utility and not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves the execution of chcp.com, a legitimate Windows command that changes the code page. This is a common system utility and not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-083,Malicious,Benign,High,"The event records a process creation of bitsadmin.exe, which is a legitimate Windows utility used for downloading and transferring files. The process is running in a standard system path and is commonly used for scheduled tasks or file transfers, indicating normal system behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event records a process creation of bitsadmin.exe, which is a legitimate Windows utility used for downloading and transferring files. The process is running in a standard system path and is commonly used for scheduled tasks or file transfers, indicating normal system behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-084,Malicious,Malicious,High,"The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the Temp directory, attempting to validate credentials with NTLM authentication. This is a clear indication of credential stuffing or brute-force attack behavior.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the Temp directory, attempting to validate credentials with NTLM authentication. This is a clear indication of credential stuffing or brute-force attack behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-085,Benign,Malicious,High,"The command line contains a PowerShell script that retrieves a username and password in plain text, constructs a secure credential object, and explicitly uses ConvertTo-SecureString with -AsPlainText -Force, which is a common indicator of credential harvesting and is often associated with malicious activity.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command line contains a PowerShell script that retrieves a username and password in plain text, constructs a secure credential object, and explicitly uses ConvertTo-SecureString with -AsPlainText -Force, which is a common indicator of credential harvesting and is often associated with malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-086,Malicious,Malicious,High,"The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the temporary directory, attempting to validate credentials with NTLM authentication. This is a clear indication of credential stuffing or brute-force attack behavior.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The script block text shows a brute-force attack against LDAP credentials using a list of passwords from a file located in the temporary directory, attempting to validate credentials with NTLM authentication. This is a clear indication of credential stuffing or brute-force attack behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-087,Benign,Benign,High,"Event ID 4738 indicates a successful logon by a system account (WORKGROUP\SERVER002$), which is normal for local system services and is not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 4738 indicates a successful logon by a system account (WORKGROUP\\SERVER002$), which is normal for local system services and is not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-088,Benign,Benign,High,"The event records a software update installation process initiated by wuauclt.exe, which is a legitimate Windows Update client. The executable path and command line indicate a known patch installation (AM_Delta_Patch_1.427.605.0.exe) in the SoftwareDistribution directory, consistent with normal Windows Update behavior.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event records a software update installation process initiated by wuauclt.exe, which is a legitimate Windows Update client. The executable path and command line indicate a known patch installation (AM_Delta_Patch_1.427.605.0.exe) in the SoftwareDistribution directory, consistent with normal Windows Update behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-089,Benign,Benign,High,"Event ID 4672 indicates a successful logon by the NT AUTHORITY\SYSTEM account, which is a legitimate system account used for system operations and is not indicative of malicious activity.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 4672 indicates a successful logon by the NT AUTHORITY\\SYSTEM account, which is a legitimate system account used for system operations and is not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-090,Malicious,Malicious,High,"The event shows reg.exe being used to disable registry tools (DisableRegistryTools) under the current user's policy, which is a common tactic to prevent system monitoring and forensic analysis, indicating a potential attempt to hide malicious activity.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows reg.exe being used to disable registry tools (DisableRegistryTools) under the current user's policy, which is a common tactic to prevent system monitoring and forensic analysis, indicating a potential attempt to hide malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-091,Benign,Benign,High,"The event involves autochk.exe, a legitimate Windows system utility that runs during boot or system checks, and is commonly executed by the system itself. The command line '\??\C:\Windows\system32\autochk.exe *' is a standard invocation for this process. The parent process is smss.exe, which is the Windows Session Manager and expected to spawn autochk.exe during system operations. No signs of malicious behavior are present.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event involves autochk.exe, a legitimate Windows system utility that runs during boot or system checks, and is commonly executed by the system itself. The command line '\\??\\C:\\Windows\\system32\\autochk.exe *' is a standard invocation for this process. The parent process is smss.exe, which is the Windows Session Manager and expected to spawn autochk.exe during system operations. No signs of malicious behavior are present.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-092,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate an Excel application via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-093,Benign,Benign,High,"Event ID 4798 indicates a successful logon by the local system account 'SERVER002$', which is a legitimate service account used by Windows for system operations. This is a common and expected behavior in a domain or workgroup environment, especially for services like SMB or backup operations.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""Event ID 4798 indicates a successful logon by the local system account 'SERVER002$', which is a legitimate service account used by Windows for system operations. This is a common and expected behavior in a domain or workgroup environment, especially for services like SMB or backup operations.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-094,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script that performs 1000 iterations of an Invoke-WebRequest to a domain that resolves to a TXT record on a non-standard IP (127.0.0.1.xip.io), which is a common technique used in reconnaissance or data exfiltration. The use of random file names and repeated requests suggests a probing or scanning behavior, indicative of malicious activity.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line and script_block_text show a PowerShell script that performs 1000 iterations of an Invoke-WebRequest to a domain that resolves to a TXT record on a non-standard IP (127.0.0.1.xip.io), which is a common technique used in reconnaissance or data exfiltration. The use of random file names and repeated requests suggests a probing or scanning behavior, indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-095,Malicious,Malicious,High,"The command_line contains a PowerShell command that copies calc.exe to a suspicious location (foxprow.exe), and the script_block_text includes execution of Excel.Application to activate a malicious app, indicating a potential malware payload.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line contains a PowerShell command that copies calc.exe to a suspicious location (foxprow.exe), and the script_block_text includes execution of Excel.Application to activate a malicious app, indicating a potential malware payload.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-096,Benign,Benign,High,"The event shows a legitimate PowerShell command execution involving standard system commands (Get-Service and Get-Process), which are commonly used for system monitoring and are part of normal administrative activities. There is no indication of malicious behavior such as command injection, execution of suspicious scripts, or unauthorized access.",[],"{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""evidence"": ""The event shows a legitimate PowerShell command execution involving standard system commands (Get-Service and Get-Process), which are commonly used for system monitoring and are part of normal administrative activities. There is no indication of malicious behavior such as command injection, execution of suspicious scripts, or unauthorized access.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
CYB499-097,Malicious,Malicious,High,"The command_line contains a PowerShell script that performs 1000 iterations of an Invoke-WebRequest to a domain that resolves to a TXT record on a non-standard IP (127.0.0.1.xip.io), which is a common technique used in reconnaissance or data exfiltration. The use of random file names and repeated requests suggests an attempt to gather information or establish a covert communication channel, indicating malicious intent.",[],"{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""evidence"": ""The command_line contains a PowerShell script that performs 1000 iterations of an Invoke-WebRequest to a domain that resolves to a TXT record on a non-standard IP (127.0.0.1.xip.io), which is a common technique used in reconnaissance or data exfiltration. The use of random file names and repeated requests suggests an attempt to gather information or establish a covert communication channel, indicating malicious intent.""
}",Qwen/Qwen3-4B-Instruct-2507,direct,completed,
