sample_id,ground_truth,prediction,confidence,evidence,key_fields,raw_response,model,prompt_name,status,error_message
CYB499-043,Malicious,Malicious,High,"PowerShell launched a loop of 1000 Invoke-WebRequest calls to 8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records, a pattern strongly consistent with DNS-based beaconing/exfiltration or tunneling rather than normal administration.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell launched a loop of 1000 Invoke-WebRequest calls to 8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records, a pattern strongly consistent with DNS-based beaconing/exfiltration or tunneling rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-044,Malicious,Malicious,High,"Sysmon Event ID 1 shows powershell.exe executing a suspicious command that copies calc.exe to a masqueraded filename in the user's WindowsApps path (foxprow.exe) and then uses Excel.Application COM object activation via ActivateMicrosoftApp. This combination of LOLBin abuse, masquerading, and COM-based execution is strongly indicative of malicious activity.","[""event_id"", ""image"", ""command_line"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""user""],""evidence"":""Sysmon Event ID 1 shows powershell.exe executing a suspicious command that copies calc.exe to a masqueraded filename in the user's WindowsApps path (foxprow.exe) and then uses Excel.Application COM object activation via ActivateMicrosoftApp. This combination of LOLBin abuse, masquerading, and COM-based execution is strongly indicative of malicious activity.""}",gpt-5.4,structured,completed,
CYB499-045,Malicious,Malicious,High,"PowerShell event 400 shows a script that loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, creates LDAP NTLM credentials for $ENV:USERNAME, and calls $conn.bind() while printing 'Attempting' and 'valid credentials' messages, explicitly indicating password brute forcing/credential spraying behavior.","[""event_id"", ""provider"", ""command_line"", ""script_block_text"", ""computer""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text"",""computer""],""evidence"":""PowerShell event 400 shows a script that loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, creates LDAP NTLM credentials for $ENV:USERNAME, and calls $conn.bind() while printing 'Attempting' and 'valid credentials' messages, explicitly indicating password brute forcing/credential spraying behavior.""}",gpt-5.4,structured,completed,
CYB499-046,Malicious,Malicious,High,PowerShell launches a script that copies calc.exe to the user WindowsApps path under a deceptive new name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp. Renaming a system binary into a user app path and using COM automation is strongly suspicious of masquerading/proxy execution behavior.,"[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell launches a script that copies calc.exe to the user WindowsApps path under a deceptive new name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp. Renaming a system binary into a user app path and using COM automation is strongly suspicious of masquerading/proxy execution behavior.""}",gpt-5.4,structured,completed,
CYB499-047,Malicious,Malicious,High,Sysmon Event ID 1 shows bitsadmin.exe launched from cmd.exe to download a file from raw.githubusercontent.com directly into a Temp path with a .ps1 filename (bitsadmin3_flag.ps1). Using BITSAdmin to fetch a PowerShell script into a user temp directory is a strong indicator of malicious download/execution activity.,"[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows bitsadmin.exe launched from cmd.exe to download a file from raw.githubusercontent.com directly into a Temp path with a .ps1 filename (bitsadmin3_flag.ps1). Using BITSAdmin to fetch a PowerShell script into a user temp directory is a strong indicator of malicious download/execution activity.""}",gpt-5.4,structured,completed,
CYB499-048,Malicious,Malicious,High,PowerShell launched a loop of 1000 Invoke-WebRequest calls to https://8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records. This pattern strongly indicates DNS/HTTP-based tunneling or covert data transfer/testing rather than normal administration.,"[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell launched a loop of 1000 Invoke-WebRequest calls to https://8.8.8.8/resolve with randomized subdomains under xip.io requesting TXT records. This pattern strongly indicates DNS/HTTP-based tunneling or covert data transfer/testing rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-049,Benign,Benign,High,"Sysmon Event ID 1 shows AppVShNotify.exe launched from the legitimate Microsoft ClickToRun path by OfficeClickToRun.exe under NT AUTHORITY\SYSTEM. The image, command line, and parent-child relationship are consistent with normal Microsoft Office Click-to-Run activity.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows AppVShNotify.exe launched from the legitimate Microsoft ClickToRun path by OfficeClickToRun.exe under NT AUTHORITY\\SYSTEM. The image, command line, and parent-child relationship are consistent with normal Microsoft Office Click-to-Run activity.""}",gpt-5.4,structured,completed,
CYB499-050,Malicious,Malicious,High,"PowerShell launched a script that copies calc.exe to a deceptive user-writable path as foxprow.exe under WindowsApps, then instantiates Excel via COM and calls ActivateMicrosoftApp(""5""). Renaming a system binary into a masquerading executable in a user profile is a strong defense-evasion/lolbin indicator.","[""event_id"", ""provider"", ""command_line"", ""script_block_text"", ""computer""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text"",""computer""],""evidence"":""PowerShell launched a script that copies calc.exe to a deceptive user-writable path as foxprow.exe under WindowsApps, then instantiates Excel via COM and calls ActivateMicrosoftApp(\""5\""). Renaming a system binary into a masquerading executable in a user profile is a strong defense-evasion/lolbin indicator.""}",gpt-5.4,structured,completed,
CYB499-051,Benign,Benign,High,"Sysmon Event ID 1 shows a normal process creation of signed Windows component ApplicationFrameHost.exe from System32 with typical '-Embedding' argument. No suspicious parent, network, script, or persistence-related indicators are present in the supplied fields.","[""event_id"", ""provider"", ""image"", ""command_line"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""image"",""command_line"",""user""],""evidence"":""Sysmon Event ID 1 shows a normal process creation of signed Windows component ApplicationFrameHost.exe from System32 with typical '-Embedding' argument. No suspicious parent, network, script, or persistence-related indicators are present in the supplied fields.""}",gpt-5.4,structured,completed,
CYB499-052,Malicious,Malicious,Medium,"Sysmon Event ID 1 shows cmd.exe launched via wsmprovhost.exe under an admin account to start a .docx from a Temp path with a suspicious DDE-themed filename (DDE_Document.docx), which is consistent with remote execution and likely malicious document staging.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Malicious"",""confidence"":""Medium"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows cmd.exe launched via wsmprovhost.exe under an admin account to start a .docx from a Temp path with a suspicious DDE-themed filename (DDE_Document.docx), which is consistent with remote execution and likely malicious document staging.""}",gpt-5.4,structured,completed,
CYB499-053,Benign,Benign,High,"Sysmon Event ID 1 shows backgroundTaskHost.exe launched from C:\Windows\System32 by svchost.exe with a normal AppX ServerName parameter, consistent with legitimate Windows background task activity under a standard user context.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows backgroundTaskHost.exe launched from C:\\Windows\\System32 by svchost.exe with a normal AppX ServerName parameter, consistent with legitimate Windows background task activity under a standard user context.""}",gpt-5.4,structured,completed,
CYB499-054,Malicious,Malicious,High,"PowerShell launches a script that copies calc.exe to the user WindowsApps directory under a deceptive name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp, behavior consistent with LOLBIN abuse/masquerading and suspicious execution staging.","[""event_id"", ""provider"", ""command_line"", ""script_block_text"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text"",""user""],""evidence"":""PowerShell launches a script that copies calc.exe to the user WindowsApps directory under a deceptive name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp, behavior consistent with LOLBIN abuse/masquerading and suspicious execution staging.""}",gpt-5.4,structured,completed,
CYB499-055,Malicious,Benign,Low,"Sysmon event_id 5 indicates a process terminated event. The only process shown is bitsadmin.exe run by an admin user, with no command line, parent process, network, or registry context to indicate malicious activity.","[""event_id"", ""provider"", ""image"", ""user""]","{""classification"":""Benign"",""confidence"":""Low"",""key_fields"":[""event_id"",""provider"",""image"",""user""],""evidence"":""Sysmon event_id 5 indicates a process terminated event. The only process shown is bitsadmin.exe run by an admin user, with no command line, parent process, network, or registry context to indicate malicious activity.""}",gpt-5.4,structured,completed,
CYB499-056,Malicious,Malicious,High,"PowerShell event 600 shows powershell.exe running a loop of 1000 Invoke-WebRequest calls to https://8.8.8.8/resolve with randomized subdomains under xip.io and TXT queries, a pattern consistent with DNS/HTTP beaconing or data exfiltration testing rather than normal administration.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 600 shows powershell.exe running a loop of 1000 Invoke-WebRequest calls to https://8.8.8.8/resolve with randomized subdomains under xip.io and TXT queries, a pattern consistent with DNS/HTTP beaconing or data exfiltration testing rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-057,Benign,Benign,High,"PowerShell event 400 indicates engine startup, and the HostApplication/command line shows a simple interactive command 'powershell.exe -Command ls ~/Desktop'. No suspicious script content, encoded commands, persistence actions, or network/registry indicators are present.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine startup, and the HostApplication/command line shows a simple interactive command 'powershell.exe -Command ls ~/Desktop'. No suspicious script content, encoded commands, persistence actions, or network/registry indicators are present.""}",gpt-5.4,structured,completed,
CYB499-058,Malicious,Benign,Low,"Sysmon event_id 5 indicates a process terminated event. The only process shown is bitsadmin.exe run by SERVER002\admin_test, and without command line, parent process, network, or persistence indicators, this single termination event is not sufficient to label as malicious.","[""event_id"", ""provider"", ""image"", ""user""]","{""classification"":""Benign"",""confidence"":""Low"",""key_fields"":[""event_id"",""provider"",""image"",""user""],""evidence"":""Sysmon event_id 5 indicates a process terminated event. The only process shown is bitsadmin.exe run by SERVER002\\admin_test, and without command line, parent process, network, or persistence indicators, this single termination event is not sufficient to label as malicious.""}",gpt-5.4,structured,completed,
CYB499-059,Benign,Benign,High,"Sysmon Event ID 1 shows ai.exe launched from the Microsoft Office Office16 AI component directory by parent POWERPNT.EXE. The command line references a PowerPoint-related ONNX model (PowerPointCombinedFloatieLreOnline.onnx), which is consistent with normal Microsoft Office/PowerPoint functionality rather than suspicious execution.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows ai.exe launched from the Microsoft Office Office16 AI component directory by parent POWERPNT.EXE. The command line references a PowerPoint-related ONNX model (PowerPointCombinedFloatieLreOnline.onnx), which is consistent with normal Microsoft Office/PowerPoint functionality rather than suspicious execution.""}",gpt-5.4,structured,completed,
CYB499-060,Malicious,Malicious,High,"Sysmon Event ID 1 shows cmd.exe launched via wsmprovhost.exe (remote PowerShell/WinRM context) by admin_test, executing a staged sequence that creates victim-files, writes an 'encrypted_file' note, and uses WinRAR with -hp password protection to create hello.rar. The combination of remote execution context and archive/password-protection behavior is strongly suspicious of ransomware or malicious staging activity.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows cmd.exe launched via wsmprovhost.exe (remote PowerShell/WinRM context) by admin_test, executing a staged sequence that creates victim-files, writes an 'encrypted_file' note, and uses WinRAR with -hp password protection to create hello.rar. The combination of remote execution context and archive/password-protection behavior is strongly suspicious of ransomware or malicious staging activity.""}",gpt-5.4,structured,completed,
CYB499-061,Malicious,Malicious,High,"Sysmon Event ID 1 shows powershell.exe launched via wsmprovhost.exe (remote PowerShell session) running a loop of 1000 Invoke-WebRequest calls to 8.8.8.8 with randomized xip.io TXT queries, which is highly indicative of DNS/web-based tunneling or command-and-control style activity rather than normal administration.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows powershell.exe launched via wsmprovhost.exe (remote PowerShell session) running a loop of 1000 Invoke-WebRequest calls to 8.8.8.8 with randomized xip.io TXT queries, which is highly indicative of DNS/web-based tunneling or command-and-control style activity rather than normal administration.""}",gpt-5.4,structured,completed,
CYB499-062,Benign,Benign,High,"Security-Auditing event 4624 indicates a successful logon; the account is the local machine account WORKGROUP\SERVER002$ and the process is the legitimate Windows service manager services.exe from System32, which is consistent with normal system activity.","[""event_id"", ""provider"", ""user"", ""image"", ""command_line""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""user"",""image"",""command_line""],""evidence"":""Security-Auditing event 4624 indicates a successful logon; the account is the local machine account WORKGROUP\\SERVER002$ and the process is the legitimate Windows service manager services.exe from System32, which is consistent with normal system activity.""}",gpt-5.4,structured,completed,
CYB499-063,Benign,Benign,Low,"Security-Auditing event 5061 is a cryptographic operation audit event and, with only provider, event_id, and LOCAL SERVICE context, there are no specific indicators of malicious activity.","[""provider"", ""event_id"", ""user""]","{""classification"":""Benign"",""confidence"":""Low"",""key_fields"":[""provider"",""event_id"",""user""],""evidence"":""Security-Auditing event 5061 is a cryptographic operation audit event and, with only provider, event_id, and LOCAL SERVICE context, there are no specific indicators of malicious activity.""}",gpt-5.4,structured,completed,
CYB499-064,Malicious,Malicious,High,"PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt wordlist, iterates passwords, and attempts LDAP/NTLM binds for $ENV:USERNAME while printing 'Attempting' and 'valid credentials' messages, which is clear credential brute-force/password spraying behavior.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt wordlist, iterates passwords, and attempts LDAP/NTLM binds for $ENV:USERNAME while printing 'Attempting' and 'valid credentials' messages, which is clear credential brute-force/password spraying behavior.""}",gpt-5.4,structured,completed,
CYB499-065,Malicious,Benign,Medium,"Sysmon Event ID 1 shows cmd.exe launched by wsmprovhost.exe under an admin account, but the command only checks for the existence of WinRAR's Rar.exe and exits if absent. This is consistent with a remote administrative/software inventory check rather than clearly malicious execution.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows cmd.exe launched by wsmprovhost.exe under an admin account, but the command only checks for the existence of WinRAR's Rar.exe and exits if absent. This is consistent with a remote administrative/software inventory check rather than clearly malicious execution.""}",gpt-5.4,structured,completed,
CYB499-066,Benign,Benign,Medium,"PowerShell event 400 indicates engine startup/state change only. HostApplication is wsmprovhost.exe -Embedding (standard WinRM/PowerShell remoting host), and there is no actual command, script content, or suspicious payload shown.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine startup/state change only. HostApplication is wsmprovhost.exe -Embedding (standard WinRM/PowerShell remoting host), and there is no actual command, script content, or suspicious payload shown.""}",gpt-5.4,structured,completed,
CYB499-067,Malicious,Malicious,High,"Sysmon Event ID 1 shows powershell.exe launched via wsmprovhost.exe with a command that reads a passwords.txt file and iterates passwords to bind to LDAP using NTLM, explicitly printing attempts and valid credentials. This is consistent with credential brute forcing/password spraying activity.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows powershell.exe launched via wsmprovhost.exe with a command that reads a passwords.txt file and iterates passwords to bind to LDAP using NTLM, explicitly printing attempts and valid credentials. This is consistent with credential brute forcing/password spraying activity.""}",gpt-5.4,structured,completed,
CYB499-068,Benign,Benign,High,"Sysmon Event ID 1 shows process creation of signed Windows component C:\Windows\System32\BackgroundTransferHost.exe with normal-looking command line '-ServerName:BackgroundTransferHost.1'. No suspicious parent, network, script, or registry indicators are provided.","[""event_id"", ""provider"", ""image"", ""command_line"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""image"",""command_line"",""user""],""evidence"":""Sysmon Event ID 1 shows process creation of signed Windows component C:\\Windows\\System32\\BackgroundTransferHost.exe with normal-looking command line '-ServerName:BackgroundTransferHost.1'. No suspicious parent, network, script, or registry indicators are provided.""}",gpt-5.4,structured,completed,
CYB499-069,Malicious,Malicious,High,"PowerShell engine start shows execution of a suspicious script that copies calc.exe to the user WindowsApps path as foxprow.exe and then instantiates Excel via COM with ActivateMicrosoftApp(""5""), behavior consistent with LOLBIN/masquerading and likely defense evasion or proxy execution.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell engine start shows execution of a suspicious script that copies calc.exe to the user WindowsApps path as foxprow.exe and then instantiates Excel via COM with ActivateMicrosoftApp(\""5\""), behavior consistent with LOLBIN/masquerading and likely defense evasion or proxy execution.""}",gpt-5.4,structured,completed,
CYB499-070,Benign,Benign,Medium,"Security event 4798 from Microsoft-Windows-Security-Auditing indicates a local group membership enumeration/query. The actor is the local machine account SERVER002$ running as S-1-5-18, which is commonly associated with normal system activity, and no suspicious process, command line, or network indicators are provided.","[""event_id"", ""provider"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""user""],""evidence"":""Security event 4798 from Microsoft-Windows-Security-Auditing indicates a local group membership enumeration/query. The actor is the local machine account SERVER002$ running as S-1-5-18, which is commonly associated with normal system activity, and no suspicious process, command line, or network indicators are provided.""}",gpt-5.4,structured,completed,
CYB499-071,Benign,Benign,Medium,"PowerShell event 400 indicates engine start, and the command only enumerates local %WinDir%\inf\*.inf files to check for a defaultinstall section, then prints a result. No network activity, persistence changes, credential access, or execution of downloaded content is shown.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine start, and the command only enumerates local %WinDir%\\inf\\*.inf files to check for a defaultinstall section, then prints a result. No network activity, persistence changes, credential access, or execution of downloaded content is shown.""}",gpt-5.4,structured,completed,
CYB499-072,Malicious,Malicious,High,"PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, creates LDAP/NTLM credentials for the current user, and repeatedly calls LdapConnection.Bind() while printing 'Attempting' and 'valid credentials' messages plus 'End of bruteforce'—strong indicators of credential brute forcing/password spraying.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell script loads System.DirectoryServices.Protocols, reads a passwords.txt file, iterates through passwords, creates LDAP/NTLM credentials for the current user, and repeatedly calls LdapConnection.Bind() while printing 'Attempting' and 'valid credentials' messages plus 'End of bruteforce'—strong indicators of credential brute forcing/password spraying.""}",gpt-5.4,structured,completed,
CYB499-073,Malicious,Malicious,High,"PowerShell event shows an attempt to copy calc.exe to a deceptive executable name under the user's WindowsApps path (foxprow.exe), followed by COM automation of Excel via ActivateMicrosoftApp. This masquerading/living-off-the-land behavior is suspicious despite the copy failing.","[""provider"", ""event_id"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text""],""evidence"":""PowerShell event shows an attempt to copy calc.exe to a deceptive executable name under the user's WindowsApps path (foxprow.exe), followed by COM automation of Excel via ActivateMicrosoftApp. This masquerading/living-off-the-land behavior is suspicious despite the copy failing.""}",gpt-5.4,structured,completed,
CYB499-074,Malicious,Benign,Medium,"Sysmon Event ID 1 shows bitsadmin.exe launched from cmd.exe by an admin user with a simple '/create fileBITS' job creation command. While bitsadmin can be abused, this single event alone reflects basic BITS job creation without clear malicious indicators such as suspicious download URLs, encoded commands, or unusual parent process lineage.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows bitsadmin.exe launched from cmd.exe by an admin user with a simple '/create fileBITS' job creation command. While bitsadmin can be abused, this single event alone reflects basic BITS job creation without clear malicious indicators such as suspicious download URLs, encoded commands, or unusual parent process lineage.""}",gpt-5.4,structured,completed,
CYB499-075,Benign,Benign,Medium,"Security-Auditing event 4738 indicates a user account was changed; with only the machine account WORKGROUP\SERVER002$ on Server002 and no suspicious command line, process, registry, or network context, this appears consistent with normal system/account management activity.","[""event_id"", ""provider"", ""user"", ""computer""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""user"",""computer""],""evidence"":""Security-Auditing event 4738 indicates a user account was changed; with only the machine account WORKGROUP\\SERVER002$ on Server002 and no suspicious command line, process, registry, or network context, this appears consistent with normal system/account management activity.""}",gpt-5.4,structured,completed,
CYB499-076,Benign,Benign,Medium,"Sysmon Event ID 1 shows execution of signed Windows binary AppHostRegistrationVerifier.exe from System32 with no suspicious arguments, launched by svchost.exe under a normal user context; this is consistent with legitimate Windows component activity.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows execution of signed Windows binary AppHostRegistrationVerifier.exe from System32 with no suspicious arguments, launched by svchost.exe under a normal user context; this is consistent with legitimate Windows component activity.""}",gpt-5.4,structured,completed,
CYB499-077,Benign,Benign,High,"Sysmon Event ID 1 shows a process creation for Brave browser updater components: brave_installer-delta-x64.exe launched by BraveUpdate.exe from the expected Program Files BraveSoftware update path. Running as SYSTEM is normal for software update services, and no suspicious command-line arguments or anomalous parent process are present.","[""event_id"", ""image"", ""command_line"", ""parent_image"", ""user""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""image"",""command_line"",""parent_image"",""user""],""evidence"":""Sysmon Event ID 1 shows a process creation for Brave browser updater components: brave_installer-delta-x64.exe launched by BraveUpdate.exe from the expected Program Files BraveSoftware update path. Running as SYSTEM is normal for software update services, and no suspicious command-line arguments or anomalous parent process are present.""}",gpt-5.4,structured,completed,
CYB499-078,Malicious,Malicious,High,"PowerShell launched with a script that copies calc.exe to the user WindowsApps path under a deceptive new name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp. Renaming a system binary into a user-writable app path is a strong masquerading/lolbin abuse indicator, and the follow-on COM automation suggests suspicious execution behavior.","[""provider"", ""event_id"", ""command_line"", ""script_block_text"", ""computer""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""provider"",""event_id"",""command_line"",""script_block_text"",""computer""],""evidence"":""PowerShell launched with a script that copies calc.exe to the user WindowsApps path under a deceptive new name (foxprow.exe) and then instantiates Excel via COM with ActivateMicrosoftApp. Renaming a system binary into a user-writable app path is a strong masquerading/lolbin abuse indicator, and the follow-on COM automation suggests suspicious execution behavior.""}",gpt-5.4,structured,completed,
CYB499-079,Benign,Benign,High,"PowerShell event 400 indicates engine state startup (NewEngineState=Available) rather than suspicious execution. The command line only runs a simple Write-Host statement under ExecutionPolicy Restricted, with no encoded commands, downloads, persistence, or other malicious indicators.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine state startup (NewEngineState=Available) rather than suspicious execution. The command line only runs a simple Write-Host statement under ExecutionPolicy Restricted, with no encoded commands, downloads, persistence, or other malicious indicators.""}",gpt-5.4,structured,completed,
CYB499-080,Benign,Benign,High,"PowerShell event 400 indicates engine state start/availability, and the HostApplication shows a simple administrative command 'powershell.exe -Command hostname'. No suspicious script content, encoded commands, downloads, or persistence-related activity is present.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Benign"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 400 indicates engine state start/availability, and the HostApplication shows a simple administrative command 'powershell.exe -Command hostname'. No suspicious script content, encoded commands, downloads, or persistence-related activity is present.""}",gpt-5.4,structured,completed,
CYB499-081,Malicious,Malicious,High,"PowerShell event 403 shows a script that reads passwords from a file and iterates through them to bind to LDAP using NTLM for $ENV:USERNAME, explicitly printing 'Attempting' and reporting valid credentials. This is clear password-spraying/brute-force behavior against directory authentication.","[""event_id"", ""provider"", ""command_line"", ""script_block_text""]","{""classification"":""Malicious"",""confidence"":""High"",""key_fields"":[""event_id"",""provider"",""command_line"",""script_block_text""],""evidence"":""PowerShell event 403 shows a script that reads passwords from a file and iterates through them to bind to LDAP using NTLM for $ENV:USERNAME, explicitly printing 'Attempting' and reporting valid credentials. This is clear password-spraying/brute-force behavior against directory authentication.""}",gpt-5.4,structured,completed,
CYB499-082,Malicious,Benign,Medium,"Sysmon event_id 5 indicates a process terminated event, and the image is C:\Windows\System32\chcp.com, a legitimate Windows console code page utility. No suspicious command line, parent process, or network/registry indicators are provided.","[""event_id"", ""provider"", ""image"", ""user""]","{""classification"":""Benign"",""confidence"":""Medium"",""key_fields"":[""event_id"",""provider"",""image"",""user""],""evidence"":""Sysmon event_id 5 indicates a process terminated event, and the image is C:\\Windows\\System32\\chcp.com, a legitimate Windows console code page utility. No suspicious command line, parent process, or network/registry indicators are provided.""}",gpt-5.4,structured,completed,
CYB499-083,Malicious,Benign,Low,"Sysmon event ID 5 indicates a process terminated; the only process shown is the legitimate Windows binary bitsadmin.exe run by a local admin account. With no command line, parent process, network, or registry context, there is insufficient evidence of malicious activity.","[""event_id"", ""provider"", ""image"", ""user""]","{""classification"":""Benign"",""confidence"":""Low"",""key_fields"":[""event_id"",""provider"",""image"",""user""],""evidence"":""Sysmon event ID 5 indicates a process terminated; the only process shown is the legitimate Windows binary bitsadmin.exe run by a local admin account. With no command line, parent process, network, or registry context, there is insufficient evidence of malicious activity.""}",gpt-5.4,structured,completed,
