sample_id,ground_truth,prediction,confidence,evidence,key_fields,raw_response,model,prompt_name,status,error_message
CYB499-049,Benign,Benign,High,"The process is a legitimate Microsoft Click-to-Run component (AppVShNotify.exe) associated with Office installation or updates, running under SYSTEM with a known parent process, indicating normal system behavior.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""The process is a legitimate Microsoft Click-to-Run component (AppVShNotify.exe) associated with Office installation or updates, running under SYSTEM with a known parent process, indicating normal system behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-050,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate Excel via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and attempting to activate Excel via COM, which is indicative of malicious activity such as malware deployment or privilege escalation.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-051,Benign,Benign,High,"ApplicationFrameHost.exe is a legitimate Windows process used for hosting UI elements, and the command line '-Embedding' is a normal parameter for its operation, indicating a benign user interaction.","[""image"", ""command_line""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line""],
  ""evidence"": ""ApplicationFrameHost.exe is a legitimate Windows process used for hosting UI elements, and the command line '-Embedding' is a normal parameter for its operation, indicating a benign user interaction.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-052,Malicious,Malicious,Medium,"The command line launches a file from a temporary directory with a suspicious name (DDE_Document.docx), which is commonly used in malware to disguise malicious payloads. The parent process is wsmprovhost.exe, a legitimate system process often exploited in lateral movement or privilege escalation scenarios, indicating potential malicious activity.","[""command_line"", ""parent_image""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""Medium"",
  ""key_fields"": [""command_line"", ""parent_image""],
  ""evidence"": ""The command line launches a file from a temporary directory with a suspicious name (DDE_Document.docx), which is commonly used in malware to disguise malicious payloads. The parent process is wsmprovhost.exe, a legitimate system process often exploited in lateral movement or privilege escalation scenarios, indicating potential malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-053,Benign,Malicious,Medium,"backgroundTaskHost.exe is a legitimate Windows process, but the command line references a suspicious AppX package name (App.AppXnme9zjyebb2xnyygh6q9ev6p5d234br2.mca) that appears to be a malformed or obfuscated identifier, commonly seen in malicious activity. The parent process is svchost.exe, which is normal, but the unusual command-line argument raises suspicion of potential abuse.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""Medium"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""backgroundTaskHost.exe is a legitimate Windows process, but the command line references a suspicious AppX package name (App.AppXnme9zjyebb2xnyygh6q9ev6p5d234br2.mca) that appears to be a malformed or obfuscated identifier, commonly seen in malicious activity. The parent process is svchost.exe, which is normal, but the unusual command-line argument raises suspicion of potential abuse.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-054,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to activate a malicious app, indicating unauthorized and potentially malicious activity.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to activate a malicious app, indicating unauthorized and potentially malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-055,Malicious,Benign,High,"Event ID 5 in Sysmon indicates a file creation or execution event. The image field shows bitsadmin.exe, a legitimate Windows utility used for downloading files, and the user is a system account (SERVER002\admin_test), which is common for administrative tasks. No malicious indicators are present.","[""event_id"", ""image"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""image"", ""user""],
  ""evidence"": ""Event ID 5 in Sysmon indicates a file creation or execution event. The image field shows bitsadmin.exe, a legitimate Windows utility used for downloading files, and the user is a system account (SERVER002\\admin_test), which is common for administrative tasks. No malicious indicators are present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-056,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script using Invoke-WebRequest to repeatedly query a remote domain (https://8.8.8.8/resolve) with randomly generated names, which is a common technique for exfiltration or reconnaissance. The use of random file names and targeting a non-standard endpoint suggests malicious activity.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script using Invoke-WebRequest to repeatedly query a remote domain (https://8.8.8.8/resolve) with randomly generated names, which is a common technique for exfiltration or reconnaissance. The use of random file names and targeting a non-standard endpoint suggests malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-057,Benign,Benign,High,"The command line executes a standard PowerShell 'ls' command on the Desktop directory, which is a normal user activity. No malicious script or suspicious behavior is present in the script block text or command line.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command line executes a standard PowerShell 'ls' command on the Desktop directory, which is a normal user activity. No malicious script or suspicious behavior is present in the script block text or command line.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-058,Malicious,Benign,High,"Event ID 5 in Sysmon indicates a file creation or execution event. The image field shows bitsadmin.exe, a legitimate Windows utility used for downloading files, and the user is a system account (SERVER002\admin_test), which is common for administrative tasks. No malicious indicators are present.","[""event_id"", ""image"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""image"", ""user""],
  ""evidence"": ""Event ID 5 in Sysmon indicates a file creation or execution event. The image field shows bitsadmin.exe, a legitimate Windows utility used for downloading files, and the user is a system account (SERVER002\\admin_test), which is common for administrative tasks. No malicious indicators are present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-059,Benign,Benign,High,"The process is a legitimate Microsoft Office component (ai.exe) running within PowerPoint, executing a known Office AI feature with valid GUIDs and file paths. The parent process is PowerPoint, indicating normal Office application behavior.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""The process is a legitimate Microsoft Office component (ai.exe) running within PowerPoint, executing a known Office AI feature with valid GUIDs and file paths. The parent process is PowerPoint, indicating normal Office application behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-060,Malicious,Malicious,High,"The command line creates a directory, writes an encryption message, and uses WinRAR to create a RAR archive, which is indicative of ransomware activity. The use of a malicious script with encryption-related commands and execution from a legitimate parent process (wsmprovhost.exe) raises suspicion of malicious behavior.","[""command_line"", ""image"", ""parent_image""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""image"", ""parent_image""],
  ""evidence"": ""The command line creates a directory, writes an encryption message, and uses WinRAR to create a RAR archive, which is indicative of ransomware activity. The use of a malicious script with encryption-related commands and execution from a legitimate parent process (wsmprovhost.exe) raises suspicion of malicious behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-061,Malicious,Malicious,High,"The command_line contains a PowerShell script that performs repeated HTTP requests to a remote domain with random file names, which is indicative of a reconnaissance or data exfiltration attempt. The use of Invoke-WebRequest to query a non-standard endpoint suggests malicious activity.","[""command_line"", ""image""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""image""],
  ""evidence"": ""The command_line contains a PowerShell script that performs repeated HTTP requests to a remote domain with random file names, which is indicative of a reconnaissance or data exfiltration attempt. The use of Invoke-WebRequest to query a non-standard endpoint suggests malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-062,Benign,Benign,High,"Event ID 4624 indicates a successful logon. The user is a system account (SERVER002$), and the image is services.exe, which is a legitimate system process. This is a normal system service startup logon.","[""event_id"", ""user"", ""image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user"", ""image""],
  ""evidence"": ""Event ID 4624 indicates a successful logon. The user is a system account (SERVER002$), and the image is services.exe, which is a legitimate system process. This is a normal system service startup logon.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-063,Benign,Benign,High,"Event ID 5061 indicates a successful logon attempt, and the user 'LOCAL SERVICE' is a legitimate system account typically used for services, not malicious activity.","[""event_id"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user""],
  ""evidence"": ""Event ID 5061 indicates a successful logon attempt, and the user 'LOCAL SERVICE' is a legitimate system account typically used for services, not malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-064,Malicious,Malicious,High,"The script_block_text contains a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.","[""script_block_text"", ""command_line""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""script_block_text"", ""command_line""],
  ""evidence"": ""The script_block_text contains a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-065,Malicious,Benign,High,"The command line checks for the existence of WinRAR's Rar.exe, which is a common legitimate system check. The process is launched from a trusted parent (wsmprovhost.exe) and uses cmd.exe in a standard way, indicating a benign administrative operation.","[""command_line"", ""image"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""image"", ""parent_image""],
  ""evidence"": ""The command line checks for the existence of WinRAR's Rar.exe, which is a common legitimate system check. The process is launched from a trusted parent (wsmprovhost.exe) and uses cmd.exe in a standard way, indicating a benign administrative operation.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-066,Benign,Benign,High,"The event involves wsmprovhost.exe, which is a legitimate Windows component used for Windows Management Instrumentation (WMI) operations. The command line and script block text show normal WMI embedding behavior without any suspicious commands or payloads.","[""provider"", ""command_line"", ""script_block_text""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""provider"", ""command_line"", ""script_block_text""],
  ""evidence"": ""The event involves wsmprovhost.exe, which is a legitimate Windows component used for Windows Management Instrumentation (WMI) operations. The command line and script block text show normal WMI embedding behavior without any suspicious commands or payloads.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-067,Malicious,Malicious,High,"The command_line shows a PowerShell script attempting to brute-force LDAP credentials by reading a passwords file and testing each password against an account using NTLM authentication, which is a classic credential brute-forcing technique.","[""command_line"", ""user"", ""image""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""user"", ""image""],
  ""evidence"": ""The command_line shows a PowerShell script attempting to brute-force LDAP credentials by reading a passwords file and testing each password against an account using NTLM authentication, which is a classic credential brute-forcing technique.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-068,Benign,Benign,High,"BackgroundTransferHost.exe is a legitimate Windows process responsible for background file transfers. The command line shows normal operation with a valid server name, indicating standard functionality.","[""image"", ""command_line""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line""],
  ""evidence"": ""BackgroundTransferHost.exe is a legitimate Windows process responsible for background file transfers. The command line shows normal operation with a valid server name, indicating standard functionality.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-069,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized file manipulation and possible malware deployment.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized file manipulation and possible malware deployment.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-070,Benign,Benign,High,"Event ID 4798 indicates a successful logon attempt, and the user 'WORKGROUP\SERVER002$' is a system account typically used for network services, which is normal for server operations.","[""event_id"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user""],
  ""evidence"": ""Event ID 4798 indicates a successful logon attempt, and the user 'WORKGROUP\\SERVER002$' is a system account typically used for network services, which is normal for server operations.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-071,Benign,Benign,High,"The PowerShell command scans INF files for specific installation sections and outputs a result, which is a legitimate system diagnostic behavior. No malicious activity or suspicious patterns are present.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The PowerShell command scans INF files for specific installation sections and outputs a result, which is a legitimate system diagnostic behavior. No malicious activity or suspicious patterns are present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-072,Malicious,Malicious,High,"The script_block_text contains a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.","[""script_block_text"", ""command_line""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""script_block_text"", ""command_line""],
  ""evidence"": ""The script_block_text contains a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-073,Malicious,Malicious,High,"The command_line attempts to copy calc.exe to a suspicious path containing 'foxprow.exe', a known malicious filename. The script_block_text shows execution of a PowerShell command that invokes Excel.Application and attempts to activate a malicious app, indicating a potential malware payload.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line attempts to copy calc.exe to a suspicious path containing 'foxprow.exe', a known malicious filename. The script_block_text shows execution of a PowerShell command that invokes Excel.Application and attempts to activate a malicious app, indicating a potential malware payload.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-074,Malicious,Benign,High,"bitsadmin.exe is a legitimate Windows utility used for downloading files, and the command line '/create fileBITS' is a normal initialization command. The parent process is cmd.exe, which is common for launching such tools. No malicious indicators are present.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""bitsadmin.exe is a legitimate Windows utility used for downloading files, and the command line '/create fileBITS' is a normal initialization command. The parent process is cmd.exe, which is common for launching such tools. No malicious indicators are present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-075,Benign,Benign,High,"Event ID 4738 indicates a successful logon attempt. The user 'WORKGROUP\SERVER002$' is a system account, commonly used for service accounts or local system access, which is normal in a server environment.","[""event_id"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user""],
  ""evidence"": ""Event ID 4738 indicates a successful logon attempt. The user 'WORKGROUP\\SERVER002$' is a system account, commonly used for service accounts or local system access, which is normal in a server environment.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-076,Benign,Benign,High,"AppHostRegistrationVerifier.exe is a legitimate Windows system tool used for app host registration validation, commonly launched by svchost.exe, indicating normal system operation.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""AppHostRegistrationVerifier.exe is a legitimate Windows system tool used for app host registration validation, commonly launched by svchost.exe, indicating normal system operation.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-077,Benign,Benign,High,"The event shows a legitimate Brave Browser update installer running as SYSTEM, with a known parent process (BraveUpdate.exe), indicating a normal software update process.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""The event shows a legitimate Brave Browser update installer running as SYSTEM, with a known parent process (BraveUpdate.exe), indicating a normal software update process.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-078,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized behavior.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-079,Benign,Benign,High,"The command_line and script_block_text show a legitimate PowerShell invocation with Write-Host, which is a standard PowerShell cmdlet used for output. No malicious activity or suspicious behavior is present.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a legitimate PowerShell invocation with Write-Host, which is a standard PowerShell cmdlet used for output. No malicious activity or suspicious behavior is present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-080,Benign,Benign,High,"The command_line shows a standard PowerShell hostname query, and script_block_text contains no suspicious activity or malicious code, indicating a benign system operation.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line shows a standard PowerShell hostname query, and script_block_text contains no suspicious activity or malicious code, indicating a benign system operation.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-081,Malicious,Malicious,High,"The script_block_text contains a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.","[""script_block_text"", ""command_line""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""script_block_text"", ""command_line""],
  ""evidence"": ""The script_block_text contains a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-082,Malicious,Benign,High,"Event ID 5 in Sysmon indicates a process creation. The image field shows 'chcp.com', a legitimate Windows utility for changing code page, which is not malicious. The user is a system account, and no suspicious command or network activity is present.","[""event_id"", ""image"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""image"", ""user""],
  ""evidence"": ""Event ID 5 in Sysmon indicates a process creation. The image field shows 'chcp.com', a legitimate Windows utility for changing code page, which is not malicious. The user is a system account, and no suspicious command or network activity is present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-083,Malicious,Benign,High,"Event ID 5 in Sysmon indicates a file creation or execution event. The image field shows bitsadmin.exe, a legitimate Windows utility used for downloading files, and the user is a system account (SERVER002\admin_test), which is common for administrative tasks. No malicious indicators are present.","[""event_id"", ""image"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""image"", ""user""],
  ""evidence"": ""Event ID 5 in Sysmon indicates a file creation or execution event. The image field shows bitsadmin.exe, a legitimate Windows utility used for downloading files, and the user is a system account (SERVER002\\admin_test), which is common for administrative tasks. No malicious indicators are present.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-084,Malicious,Malicious,High,"The script_block_text shows a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.","[""script_block_text"", ""command_line""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""script_block_text"", ""command_line""],
  ""evidence"": ""The script_block_text shows a brute-force attack against LDAP credentials using a list of passwords from a local temp file, attempting to authenticate with NTLM. This is a clear sign of credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-085,Benign,Malicious,High,"The command_line and script_block_text show a PowerShell script that retrieves and stores credentials in plain text, specifically using a username 'artur' and password '123654AAaa', which is a common indicator of credential harvesting and unauthorized access.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script that retrieves and stores credentials in plain text, specifically using a username 'artur' and password '123654AAaa', which is a common indicator of credential harvesting and unauthorized access.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-086,Malicious,Malicious,High,"The script_block_text contains a brute-force attack against LDAP credentials using a password list from a temporary file, attempting to validate credentials via NTLM authentication, which is a clear sign of credential stuffing or brute-force attack.","[""script_block_text"", ""command_line""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""script_block_text"", ""command_line""],
  ""evidence"": ""The script_block_text contains a brute-force attack against LDAP credentials using a password list from a temporary file, attempting to validate credentials via NTLM authentication, which is a clear sign of credential stuffing or brute-force attack.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-087,Benign,Benign,High,"Event ID 4738 indicates a successful logon attempt. The user 'WORKGROUP\SERVER002$' is a system account, commonly used for service accounts or local system access, which is normal behavior in a Windows environment.","[""event_id"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user""],
  ""evidence"": ""Event ID 4738 indicates a successful logon attempt. The user 'WORKGROUP\\SERVER002$' is a system account, commonly used for service accounts or local system access, which is normal behavior in a Windows environment.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-088,Benign,Benign,High,"The event shows a Windows Update client (wuauclt.exe) launching a known patch installer (AM_Delta_Patch_1.427.605.0.exe) in quiet mode, which is consistent with legitimate system update behavior.","[""image"", ""command_line"", ""parent_image""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""parent_image""],
  ""evidence"": ""The event shows a Windows Update client (wuauclt.exe) launching a known patch installer (AM_Delta_Patch_1.427.605.0.exe) in quiet mode, which is consistent with legitimate system update behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-089,Benign,Benign,High,"Event ID 4672 indicates a successful logon, and the user is NT AUTHORITY\SYSTEM, which is a legitimate system account and not indicative of malicious activity.","[""event_id"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user""],
  ""evidence"": ""Event ID 4672 indicates a successful logon, and the user is NT AUTHORITY\\SYSTEM, which is a legitimate system account and not indicative of malicious activity.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-090,Malicious,Malicious,High,"The command line modifies the registry to disable registry tools (DisableRegistryTools=1), a common tactic to hide malicious activity by preventing system administrators from inspecting the registry.","[""command_line"", ""image""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""image""],
  ""evidence"": ""The command line modifies the registry to disable registry tools (DisableRegistryTools=1), a common tactic to hide malicious activity by preventing system administrators from inspecting the registry.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-091,Benign,Benign,High,"autochk.exe is a legitimate Windows system utility typically invoked during boot or disk checks. The command line * indicates a normal autochk operation, and the process is running under SYSTEM, which is expected for system-level tasks.","[""image"", ""command_line"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""image"", ""command_line"", ""user""],
  ""evidence"": ""autochk.exe is a legitimate Windows system utility typically invoked during boot or disk checks. The command line * indicates a normal autochk operation, and the process is running under SYSTEM, which is expected for system-level tasks.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-092,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized and suspicious behavior.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized and suspicious behavior.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-093,Benign,Benign,High,"Event ID 4798 indicates a successful logon attempt, and the user 'WORKGROUP\SERVER002$' is a system account typically used for network services, which is normal for server operations.","[""event_id"", ""user""]","{
  ""classification"": ""Benign"",
  ""confidence"": ""High"",
  ""key_fields"": [""event_id"", ""user""],
  ""evidence"": ""Event ID 4798 indicates a successful logon attempt, and the user 'WORKGROUP\\SERVER002$' is a system account typically used for network services, which is normal for server operations.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-094,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script using Invoke-WebRequest to repeatedly query a remote domain (https://8.8.8.8/resolve) with randomly generated names, which is a common technique for exfiltration or reconnaissance. The use of random file names and targeting a non-standard TXT record suggests obfuscation and potential data exfiltration.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script using Invoke-WebRequest to repeatedly query a remote domain (https://8.8.8.8/resolve) with randomly generated names, which is a common technique for exfiltration or reconnaissance. The use of random file names and targeting a non-standard TXT record suggests obfuscation and potential data exfiltration.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
CYB499-095,Malicious,Malicious,High,"The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized file manipulation and possible malware execution.","[""command_line"", ""script_block_text""]","{
  ""classification"": ""Malicious"",
  ""confidence"": ""High"",
  ""key_fields"": [""command_line"", ""script_block_text""],
  ""evidence"": ""The command_line and script_block_text show a PowerShell script copying calc.exe to a suspicious executable (foxprow.exe) and invoking Excel.Application to potentially execute malicious actions, indicating unauthorized file manipulation and possible malware execution.""
}",Qwen/Qwen3-4B-Instruct-2507,structured,completed,
